景区名称,景区链接,地址,点评数,评分
速8台球室,https://you.ctrip.com/sight/gongcheng1446252/145786496.html?scene=online,桂林市恭城瑶族自治县X164贝贝乐幼儿园东北侧约180米,错误,错误
欣萌派娃娃机(桂林客世界广场店),https://you.ctrip.com/sight/guilin28/145786569.html?scene=online,漓江路19号桂林客世界广场F4,错误,错误
君子好球桌球俱乐部,https://you.ctrip.com/sight/guilin28/145786595.html?scene=online,桂林市象山区平山北路8号,错误,错误
独峰井头村篮球场,https://you.ctrip.com/sight/guilin28/145786597.html?scene=online,广西壮族自治区桂林市临桂区临桂镇,错误,错误
V8台球厅,https://you.ctrip.com/sight/guilin28/145786599.html?scene=online,广西壮族自治区桂林市雁山区X103（三合村委西龙新村）,错误,错误
新赛点台球俱乐部,https://you.ctrip.com/sight/yongfu1445352/145786602.html?scene=online,广西壮族自治区桂林市永福县永福镇连江路64号,错误,错误
亨爵台球馆,https://you.ctrip.com/sight/guilin28/145786608.html?scene=online,桂林理工大学雁山校区南门东南侧100米,错误,错误
露天戏台,https://you.ctrip.com/sight/xingancounty722/145788120.html?scene=online,桂林市兴安县志玲路桂林乐满地主题乐园曼佗罗园内,错误,错误
奥鑫桌球,https://you.ctrip.com/sight/yongfu1445352/145792819.html?scene=online,桂林市永福县连江路金海岸阳光假日酒店,错误,错误
安然纳米汗蒸养生馆(明湖路店),https://you.ctrip.com/sight/guilin28/145792875.html?scene=online,桂林市临桂区明湖路青源居民区,错误,错误
道一综合武术馆,https://you.ctrip.com/sight/guilin28/145794775.html?scene=online,广西桂林市七星区湖塘路冷家村50号,错误,错误
叠彩区国奥城铂湾游泳馆,https://you.ctrip.com/sight/guilin28/145794986.html?scene=online,桂林市叠彩区站前路国奥城铂湾,错误,错误
儿童乐园电玩城,https://you.ctrip.com/sight/yongfu1445352/145796339.html?scene=online,桂林市永福县永兴大道聚龙苑西南侧约120米,错误,错误
佳友桌球,https://you.ctrip.com/sight/guilin28/145796391.html?scene=online,桂林市临桂区瑞宁路四塘乡刘村邮电希望小学西南侧约50米,1,错误
V8台球(桂林航天工业学院店),https://you.ctrip.com/sight/guilin28/145796549.html?scene=online,桂林市七星区金鸡路新建分校东南侧约90米,错误,错误
康提篮球训练馆,https://you.ctrip.com/sight/guilin28/145796550.html?scene=online,广西壮族自治区桂林市象山区南门街道银锭路125号,错误,错误
迈克飞人少儿篮球,https://you.ctrip.com/sight/guilin28/145796556.html?scene=online,象山区桂林启跃少儿篮球俱乐部,错误,错误
童牛寻宝之旅(桂林临桂万达广场店),https://you.ctrip.com/sight/guilin28/145796564.html?scene=online,广西壮族自治区桂林市临桂镇西城大道庄里村维也纳酒店(桂林市府店)斜对面万达广场F2,错误,错误
桂林市訾洲岛景区-诗画广场,https://you.ctrip.com/sight/guilin28/145796568.html?scene=online,广西壮族自治区桂林市七星区穿山路8号訾洲岛景区内,错误,错误
诗意广场,https://you.ctrip.com/sight/yangshuo702/145796606.html?scene=online,兴坪镇凤凰路1号三千漓中国山水人文度假区,错误,错误
菲克体育灵川商贸城篮球馆,https://you.ctrip.com/sight/lingchuan3064/145798383.html?scene=online,广西壮族自治区桂林市灵川县灵川镇灵南路4号,错误,错误
万达影城(叠彩万达广场IMAX店),https://you.ctrip.com/sight/guilin28/145798416.html?scene=online,广西壮族自治区桂林市叠彩区滨北路169号万达广场F4,错误,错误
金锜科技养生,https://you.ctrip.com/sight/guilin28/145802870.html?scene=online,桂林市秀峰区东安路世纪花园东南侧约60米,错误,错误
贝倍乐亲子乐园,https://you.ctrip.com/sight/guilin28/145802877.html?scene=online,广西壮族自治区桂林市象山区环城西一路35号悠山郡2期28栋1号门面,错误,错误
新起点球馆,https://you.ctrip.com/sight/guilin28/145804754.html?scene=online,桂林市七星区东二环路桂林市七星区半塘幼儿园东侧约200米,错误,错误
桂林宾馆-游泳池,https://you.ctrip.com/sight/guilin28/145804758.html?scene=online,桂林市象山区榕湖南路14号桂林宾馆1层,3,错误
古代传承草药养生浴,https://you.ctrip.com/sight/guilin28/145805605.html?scene=online,桂林市叠彩区芦笛路南二巷二栋三单元一楼4号(除湿.排毒养颜),错误,错误
南北桌球(七星旗舰店),https://you.ctrip.com/sight/guilin28/145805625.html?scene=online,广西壮族自治区桂林市七星区五里店路68号,错误,错误
福星休闲中心,https://you.ctrip.com/sight/guilin28/145805983.html?scene=online,桂林市秀峰区东安路印象酒店(东安街店),错误,错误
博生爱滑轮滑馆,https://you.ctrip.com/sight/guilin28/145805990.html?scene=online,广西壮族自治区桂林市七星区彰泰天街3楼七号铺,错误,错误
金海岸御福酒店洗浴中心,https://you.ctrip.com/sight/yongfu1445352/145806304.html?scene=online,广西壮族自治区桂林市永福县永福镇凤城路107号,错误,错误
同心文化广场,https://you.ctrip.com/sight/lingchuan3064/145806455.html?scene=online,桂林市灵川县大雄路广昊古圩新城东北侧约60米,177,错误
迎仙客农庄,https://you.ctrip.com/sight/lingchuan3064/145806521.html?scene=online,广西壮族自治区桂林市灵川县灵田镇东田村委下阳村,21,错误
搭讪广场,https://you.ctrip.com/sight/yangshuo702/145806547.html?scene=online,广西壮族自治区桂林市阳朔县桂林千古情景区四号海湾旁,错误,错误
卡迪乐娱乐城,https://you.ctrip.com/sight/guilin28/145806550.html?scene=online,广西壮族自治区桂林市象山区平山街道环城南二路德天广场,错误,错误
猎人弓箭俱乐部,https://you.ctrip.com/sight/guilin28/145806557.html?scene=online,广西壮族自治区桂林市七星区,17,错误
成人戏水池,https://you.ctrip.com/sight/guilin28/145806604.html?scene=online,广西壮族自治区桂林市雁山区雁山街466号,错误,错误
康乐古瑶浴,https://you.ctrip.com/sight/guilin28/145806609.html?scene=online,桂林市临桂区,错误,错误
钱岛俱乐部,https://you.ctrip.com/sight/yangshuo702/145806624.html?scene=online,桂林市阳朔县兴坪镇大河背村116号,3,错误
名都水汇SPA会所,https://you.ctrip.com/sight/xingancounty722/145808078.html?scene=online,桂林市兴安县文化路名都水汇酒店1-4楼,错误,错误
文化广场,https://you.ctrip.com/sight/guilin28/145808314.html?scene=online,广西壮族自治区桂林市临桂区五通镇G321(广成线),1,错误
荣耀搏击俱乐部(灵川馆),https://you.ctrip.com/sight/lingchuan3064/145808339.html?scene=online,广西壮族自治区桂林市灵川县灵川体育馆,错误,错误
体育公园-篮球场,https://you.ctrip.com/sight/guilin28/145808341.html?scene=online,滨北路西150米体育公园,错误,错误
扬州浴室广场(朱紫巷店),https://you.ctrip.com/sight/guilin28/145812876.html?scene=online,桂林市象山区朱紫巷1号,1,错误
虞美人·SPA,https://you.ctrip.com/sight/guilin28/145812877.html?scene=online,桂林市七星区穿山东路12号体育馆内,3,错误
流星瑜伽,https://you.ctrip.com/sight/guilin28/145812881.html?scene=online,桂林市雁山区雁中路雁山新城,错误,错误
鸿兴台球俱乐部,https://you.ctrip.com/sight/lingchuan3064/145814983.html?scene=online,广西壮族自治区桂林市灵川县八里四路阳光美地,错误,错误
报安生态山庄,https://you.ctrip.com/sight/yangshuo702/145816280.html?scene=online,广西壮族自治区桂林市阳朔县葡萄镇报安路口,7,错误
永福星文影城,https://you.ctrip.com/sight/yongfu1445352/145816297.html?scene=online,桂林市永福县凤城路宏鑫锦江国际北侧约170米,错误,错误
桂林愚自乐园-篮球场,https://you.ctrip.com/sight/guilin28/145816315.html?scene=online,桂林市雁山区乐园路桂林愚自乐园,错误,错误
迈克飞人篮球馆(叠彩区智慧谷馆),https://you.ctrip.com/sight/guilin28/145816504.html?scene=online,广西壮族自治区桂林市叠彩区芦笛路智慧谷18栋二楼,错误,错误
kg球馆,https://you.ctrip.com/sight/guilin28/145816515.html?scene=online,广西壮族自治区桂林市象山区雉山路25-48号,错误,错误
强仁搏击俱乐部,https://you.ctrip.com/sight/yangshuo702/145816523.html?scene=online,广西壮族自治区桂林市阳朔县白沙镇兴隆街107号二楼,错误,错误
广西捷锐网球俱乐部龙门江畔网球场,https://you.ctrip.com/sight/guilin28/145816526.html?scene=online,广西壮族自治区桂林市雁山区堤园路,错误,错误
萌娃印象蹦床公园(桂林吾悦广场店),https://you.ctrip.com/sight/guilin28/145816539.html?scene=online,广西壮族自治区桂林市临桂区临桂大道9号桂林吾悦广场F2,错误,错误
云斗跆拳道馆,https://you.ctrip.com/sight/guilin28/145816544.html?scene=online,广西壮族自治区桂林市临桂区庙头村委岭底村村边321国道旁,错误,错误
小猪运动场,https://you.ctrip.com/sight/guilin28/145816546.html?scene=online,桂林市雁山区雁山街LE'BONNY桂林乐贝民宿西侧约190米,错误,错误
高尚镇磨头广场,https://you.ctrip.com/sight/xingancounty722/145817993.html?scene=online,广西壮族自治区桂林市兴安县S202,错误,错误
跆拳道联盟,https://you.ctrip.com/sight/xingancounty722/145818103.html?scene=online,广西壮族自治区桂林市兴安县溶江大桥,错误,错误
藏真堂藏派甘露养生馆(恒大广场店),https://you.ctrip.com/sight/guilin28/145818318.html?scene=online,广西壮族自治区桂林市叠彩区站前路2号恒大广场10栋29号门面,错误,错误
悠境瑶浴SPA(嘉多国际广场店),https://you.ctrip.com/sight/guilin28/145822787.html?scene=online,嘉多国际广场1单元501,错误,错误
奇幻漂流,https://you.ctrip.com/sight/guilin28/145822788.html?scene=online,广西壮族自治区桂林市雁山区雁山街466号,错误,错误
影(万达百货店),https://you.ctrip.com/sight/guilin28/145822789.html?scene=online,广西壮族自治区桂林市七星区穿山东路43号万达广场万达百货F2,错误,错误
鑫缘阁洗浴休闲中心,https://you.ctrip.com/sight/lingchuan3064/145823302.html?scene=online,广西壮族自治区桂林市灵川县灵川大道18号,错误,错误
造浪池中央舞台,https://you.ctrip.com/sight/guilin28/145826286.html?scene=online,桂林市临桂区两江镇两江大道1008号(桂林两江国际机场旁)罗山湖水上乐园内,558,错误
振威跆拳道馆,https://you.ctrip.com/sight/gongcheng1446252/145826436.html?scene=online,桂林市恭城瑶族自治县新兴街恭城农村合作银行(栗木支行)东南侧约220米,错误,错误
安然纳米汗蒸养生馆,https://you.ctrip.com/sight/guilin28/145826502.html?scene=online,桂康路46号翠园雅筑西北侧,错误,错误
宝贝乐园(灵川大道店),https://you.ctrip.com/sight/lingchuan3064/145828279.html?scene=online,广西壮族自治区桂林市灵川县八里街富豪兴城人人乐超市1楼,错误,错误
阿木桌球店,https://you.ctrip.com/sight/lingchuan3064/145828285.html?scene=online,广西壮族自治区桂林市灵川县G322(衡友线),1,错误
阳朔忆美攀岩户外俱乐部,https://you.ctrip.com/sight/yangshuo702/145832756.html?scene=online,神山路一巷17号,1,错误
沐春阁瑶浴养生,https://you.ctrip.com/sight/guilin28/145832760.html?scene=online,北彩道8号桂林市清风实验学校北片区地块D-10-1地块项目1栋1-22商铺,错误,错误
北冲村篮球场,https://you.ctrip.com/sight/guilin28/145834646.html?scene=online,桂林市秀峰区水塔路南巷广西商业技师学院南侧约70米,错误,错误
篮球俱乐部,https://you.ctrip.com/sight/guilin28/145836267.html?scene=online,桂林市临桂区西城大道彰泰欢乐颂,错误,错误
AG PARTYK,https://you.ctrip.com/sight/guilin28/145836431.html?scene=online,桂林市七星区穿山小街漓江景区,错误,错误
健运台球俱乐部,https://you.ctrip.com/sight/yangshuo702/145836445.html?scene=online,广西壮族自治区桂林市阳朔县白沙镇G321(广成线(旧)),错误,错误
头号玩家台球俱乐部-雾里wuli酒馆,https://you.ctrip.com/sight/guilin28/145836460.html?scene=online,广西壮族自治区桂林市雁山区雁中路16号雁山新城5-201楼梯左侧(欢唱ktv旁),错误,错误
兴安成孟武艺健身馆训练基地,https://you.ctrip.com/sight/xingancounty722/145837974.html?scene=online,桂林市兴安县新民路兴安县第一小学西北侧约50米,错误,错误
星河台球,https://you.ctrip.com/sight/guanyang3071/145839212.html?scene=online,桂林市灌阳县广西壮族自治区灌阳县农村商业银行(西山支行)南侧约70米,错误,错误
天美仕金·沙浴宝石养生会所(东晖·国际公馆店),https://you.ctrip.com/sight/guilin28/145842738.html?scene=online,广西壮族自治区桂林市七星区穿山东路29号10-1室,错误,错误
马援广场,https://you.ctrip.com/sight/xingancounty722/145843168.html?scene=online,广西壮族自治区桂林市兴安县兴安镇兴龙购物城1期8b马援广场,错误,错误
左耳采耳文化生活体验馆(桂林高新万达广场店),https://you.ctrip.com/sight/guilin28/145844662.html?scene=online,穿山东路43号高新万达广场11栋1、2—47号商铺,错误,错误
万年青健身器材(桂林专卖店),https://you.ctrip.com/sight/guilin28/145845496.html?scene=online,广西壮族自治区桂林市七星区环城南一路21号栖霞府南苑15栋1-21号,错误,错误
一杆清桌球俱乐部,https://you.ctrip.com/sight/gongcheng1446252/145846326.html?scene=online,广西省桂林市恭城瑶族自治县加会乡陈家大屋路口,错误,错误
栗木台球室,https://you.ctrip.com/sight/gongcheng1446252/145846409.html?scene=online,广西壮族自治区桂林市恭城瑶族自治县新兴街,错误,错误
小树林休闲山庄,https://you.ctrip.com/sight/guilin28/145846431.html?scene=online,广西壮族自治区桂林市秀峰区琴潭村89号,错误,错误
广西师范大学育才校区-游泳馆,https://you.ctrip.com/sight/guilin28/145846444.html?scene=online,广西壮族自治区桂林市七星区育才路15号,错误,错误
桂林市名剑青少年篮球俱乐部,https://you.ctrip.com/sight/guilin28/145846448.html?scene=online,桂林市七星区普陀路七星景区小区西侧约70米,错误,错误
河马洗护(象山店),https://you.ctrip.com/sight/guilin28/145846457.html?scene=online,桂林市象山区东净村瓶路17号、26号,错误,错误
